id,Created (UTC),Amount,Amount Refunded,Currency,Fee,Net,Status,Description,Customer Email,order_id
ch_3Q001790,2026-08-29 11:48:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2869,lea.petit41827@example.com,#2869
ch_3Q001791,2026-08-29 17:31:00,285.60,0.00,eur,4.25,281.35,Paid,Shopify order #2870,ines.leroy45@example.com,#2870
ch_3Q001792,2026-08-29 18:27:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #2871,manon.dubois96226@example.com,#2871
ch_3Q001793,2026-08-29 09:46:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2872,arthur.bernard9336@example.com,#2872
ch_3Q001794,2026-08-29 11:26:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2873,lucas.simon51649@example.com,#2873
ch_3Q001795,2026-08-29 16:21:00,99.50,0.00,eur,1.64,97.86,Paid,Shopify order #2874,louis.leroy83530@example.com,#2874
ch_3Q001796,2026-08-29 12:43:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2875,jade.petit81@example.com,#2875
ch_3Q001797,2026-08-30 18:27:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #2876,hugo.garcia4810@example.com,#2876
ch_3Q001798,2026-08-30 14:35:00,404.40,0.00,eur,5.91,398.49,Paid,Shopify order #2877,louis.garcia53871@example.com,#2877
ch_3Q001799,2026-08-30 20:09:00,261.60,161.74,eur,3.91,257.69,Paid,Shopify order #2878,jade.simon87530@example.com,#2878
ch_3Q001800,2026-08-30 17:58:00,321.60,0.00,eur,4.75,316.85,Paid,Shopify order #2879,ines.martin99@example.com,#2879
ch_3Q001801,2026-08-30 10:37:00,99.50,0.00,eur,1.64,97.86,Paid,Shopify order #2880,paul.moreau16@example.com,#2880
ch_3Q001802,2026-08-30 18:39:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2881,theo.garcia32148@example.com,#2881
ch_3Q001803,2026-08-30 17:58:00,224.64,0.00,eur,3.39,221.25,Paid,Shopify order #2882,ines.garcia15306@example.com,#2882
ch_3Q001804,2026-08-30 10:36:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #2883,gabriel.leroy61241@example.com,#2883
ch_3Q001805,2026-08-30 12:00:00,237.60,0.00,eur,3.58,234.02,Paid,Shopify order #2884,gabriel.michel93182@example.com,#2884
ch_3Q001806,2026-08-30 08:03:00,296.40,0.00,eur,4.40,292.00,Paid,Shopify order #2885,manon.martin88197@example.com,#2885
ch_3Q001807,2026-08-30 11:35:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2886,chloe.durand17789@example.com,#2886
ch_3Q001808,2026-08-30 11:37:00,297.60,0.00,eur,4.42,293.18,Paid,Shopify order #2887,hugo.martin28@example.com,#2887
ch_3Q001809,2026-08-30 22:35:00,536.40,0.00,eur,7.76,528.64,Paid,Shopify order #2888,jade.simon3309@example.com,#2888
ch_3Q001810,2026-08-30 14:40:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2889,nathan.petit31655@example.com,#2889
ch_3Q001811,2026-08-30 20:54:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2890,gabriel.moreau3599@example.com,#2890
ch_3Q001812,2026-08-30 21:10:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2891,arthur.robert44822@example.com,#2891
ch_3Q001813,2026-08-30 17:44:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2892,theo.michel61@example.com,#2892
ch_3Q001814,2026-08-30 10:56:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2893,manon.bernard70470@example.com,#2893
ch_3Q001815,2026-08-30 08:33:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2894,emma.bernard71396@example.com,#2894
ch_3Q001816,2026-08-30 15:00:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2895,hugo.lefebvre55@example.com,#2895
ch_3Q001817,2026-08-30 20:07:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2896,emma.bernard71396@example.com,#2896
ch_3Q001818,2026-08-31 18:32:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #2897,gabriel.leroy61241@example.com,#2897
ch_3Q001819,2026-08-31 08:42:00,285.60,0.00,eur,4.25,281.35,Paid,Shopify order #2898,camille.martin12440@example.com,#2898
ch_3Q001820,2026-08-31 08:31:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2899,theo.durand53818@example.com,#2899
ch_3Q001821,2026-08-31 17:35:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2900,lucas.martin10842@example.com,#2900
ch_3Q001822,2026-08-31 10:03:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2901,emma.moreau73840@example.com,#2901
ch_3Q001823,2026-08-31 10:36:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2902,paul.laurent48349@example.com,#2902
ch_3Q001824,2026-08-31 22:51:00,160.92,70.62,eur,2.50,158.42,Paid,Shopify order #2903,jade.thomas36075@example.com,#2903
ch_3Q001825,2026-08-31 15:02:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2904,jade.laurent60872@example.com,#2904
ch_3Q001826,2026-08-31 22:37:00,416.40,0.00,eur,6.08,410.32,Paid,Shopify order #2905,paul.simon61329@example.com,#2905
ch_3Q001827,2026-08-31 11:02:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #2906,ines.thomas61788@example.com,#2906
ch_3Q001828,2026-08-31 18:38:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2907,louis.simon22275@example.com,#2907
ch_3Q001829,2026-08-31 18:35:00,548.40,0.00,eur,7.93,540.47,Paid,Shopify order #2908,sarah.bernard68195@example.com,#2908
ch_3Q001830,2026-08-31 18:10:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #2909,lucas.petit32@example.com,#2909
ch_3Q001831,2026-08-31 15:53:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #2910,chloe.garcia14321@example.com,#2910
ch_3Q001832,2026-08-31 13:07:00,272.40,0.00,eur,4.06,268.34,Paid,Shopify order #2911,theo.petit92918@example.com,#2911
ch_3Q001833,2026-08-31 12:18:00,321.60,0.00,eur,4.75,316.85,Paid,Shopify order #2912,emma.simon6017@example.com,#2912
ch_3Q001834,2026-08-31 14:42:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2913,sarah.garcia41708@example.com,#2913
ch_3Q001835,2026-08-31 13:40:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2914,gabriel.lefebvre94183@example.com,#2914
ch_3Q001836,2026-08-31 11:06:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2915,chloe.lefebvre17139@example.com,#2915
ch_3Q001837,2026-08-31 22:16:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2916,hugo.simon74150@example.com,#2916
ch_3Q001838,2026-08-31 19:49:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2917,manon.garcia95828@example.com,#2917
ch_3Q001839,2026-08-31 11:36:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #2918,camille.robert53341@example.com,#2918
ch_3Q001840,2026-08-31 16:13:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2919,theo.martin7277@example.com,#2919
ch_3Q001841,2026-08-31 20:45:00,234.36,0.00,eur,3.53,230.83,Paid,Shopify order #2920,chloe.bernard56259@example.com,#2920
ch_3Q001842,2026-08-31 21:52:00,105.84,0.00,eur,1.73,104.11,Paid,Shopify order #2921,lea.garcia64320@example.com,#2921
ch_3Q001843,2026-08-31 14:33:00,224.64,0.00,eur,3.39,221.25,Paid,Shopify order #2922,arthur.robert44822@example.com,#2922
ch_3Q001844,2026-08-31 10:04:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2923,gabriel.robert70462@example.com,#2923
ch_3Q001845,2026-08-31 16:40:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2924,arthur.simon85544@example.com,#2924
ch_3Q001846,2026-08-31 09:35:00,365.04,0.00,eur,5.36,359.68,Paid,Shopify order #2925,lea.martin68@example.com,#2925
ch_3Q001847,2026-08-31 14:21:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2926,chloe.thomas31373@example.com,#2926
ch_3Q001848,2026-09-01 09:07:00,99.50,0.00,eur,1.64,97.86,Paid,Shopify order #2927,jade.thomas95411@example.com,#2927
ch_3Q001849,2026-09-01 10:08:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #2928,jade.laurent66390@example.com,#2928
ch_3Q001850,2026-09-01 19:38:00,704.40,0.00,eur,10.11,694.29,Paid,Shopify order #2929,arthur.simon65634@example.com,#2929
ch_3Q001851,2026-09-01 18:32:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2930,hugo.durand53756@example.com,#2930
ch_3Q001852,2026-09-01 15:33:00,117.60,53.83,eur,1.90,115.70,Paid,Shopify order #2931,lea.dubois16@example.com,#2931
ch_3Q001853,2026-09-01 16:30:00,357.60,0.00,eur,5.26,352.34,Paid,Shopify order #2932,camille.martin12440@example.com,#2932
ch_3Q001854,2026-09-01 17:56:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2933,manon.moreau5539@example.com,#2933
ch_3Q001855,2026-09-01 22:58:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2934,theo.petit66806@example.com,#2934
ch_3Q001856,2026-09-01 20:39:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2935,arthur.moreau17950@example.com,#2935
ch_3Q001857,2026-09-01 21:46:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #2936,manon.martin90778@example.com,#2936
ch_3Q001858,2026-09-01 10:56:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #2937,camille.simon35157@example.com,#2937
ch_3Q001859,2026-09-01 13:12:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2938,lucas.durand78249@example.com,#2938
ch_3Q001860,2026-09-01 18:39:00,272.40,0.00,eur,4.06,268.34,Paid,Shopify order #2939,jade.lefebvre69111@example.com,#2939
ch_3Q001861,2026-09-01 11:34:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2940,nathan.robert45225@example.com,#2940
ch_3Q001862,2026-09-01 12:08:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2941,louis.robert49814@example.com,#2941
ch_3Q001863,2026-09-01 15:14:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2942,gabriel.petit18594@example.com,#2942
ch_3Q001864,2026-09-01 19:02:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2943,hugo.michel91517@example.com,#2943
ch_3Q001865,2026-09-01 22:27:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2944,sarah.thomas31850@example.com,#2944
ch_3Q001866,2026-09-01 20:08:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2945,lea.petit12008@example.com,#2945
ch_3Q001867,2026-09-01 18:20:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2946,manon.moreau53517@example.com,#2946
ch_3Q001868,2026-09-01 10:50:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2947,gabriel.petit72@example.com,#2947
ch_3Q001869,2026-09-01 21:35:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2948,emma.dubois65448@example.com,#2948
ch_3Q001870,2026-09-01 10:49:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2949,manon.robert54508@example.com,#2949
ch_3Q001871,2026-09-01 12:50:00,408.24,0.00,eur,5.97,402.27,Paid,Shopify order #2950,jade.simon26940@example.com,#2950
ch_3Q001872,2026-09-01 16:52:00,90.14,0.00,eur,1.51,88.63,Paid,Shopify order #2951,lea.garcia45762@example.com,#2951
ch_3Q001873,2026-09-01 11:28:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2952,hugo.moreau60077@example.com,#2952
ch_3Q001874,2026-09-01 10:29:00,516.24,0.00,eur,7.48,508.76,Paid,Shopify order #2953,ines.thomas19208@example.com,#2953
ch_3Q001875,2026-09-01 13:52:00,105.84,0.00,eur,1.73,104.11,Paid,Shopify order #2954,louis.lefebvre1785@example.com,#2954
ch_3Q001876,2026-09-01 08:42:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2955,nathan.garcia5283@example.com,#2955
ch_3Q001877,2026-09-01 08:53:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2956,louis.moreau87674@example.com,#2956
ch_3Q001878,2026-09-01 14:36:00,100.70,50.44,eur,1.66,99.04,Paid,Shopify order #2957,lucas.lefebvre70561@example.com,#2957
ch_3Q001879,2026-09-02 14:51:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #2958,paul.lefebvre8256@example.com,#2958
ch_3Q001880,2026-09-02 19:26:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2959,jade.michel36113@example.com,#2959
ch_3Q001881,2026-09-02 09:25:00,405.60,0.00,eur,5.93,399.67,Paid,Shopify order #2960,hugo.martin99557@example.com,#2960
ch_3Q001882,2026-09-02 21:28:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2961,paul.garcia15365@example.com,#2961
ch_3Q001883,2026-09-02 10:56:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2962,ines.durand57562@example.com,#2962
ch_3Q001884,2026-09-02 10:35:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2963,paul.leroy6959@example.com,#2963
ch_3Q001885,2026-09-02 13:39:00,573.60,0.00,eur,8.28,565.32,Paid,Shopify order #2964,manon.dubois99561@example.com,#2964
ch_3Q001886,2026-09-02 21:59:00,872.40,0.00,eur,12.46,859.94,Paid,Shopify order #2965,lucas.bernard97039@example.com,#2965
ch_3Q001887,2026-09-02 17:04:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2966,hugo.garcia81048@example.com,#2966
ch_3Q001888,2026-09-02 08:22:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #2967,chloe.bernard28@example.com,#2967
ch_3Q001889,2026-09-02 12:48:00,828.36,0.00,eur,11.85,816.51,Paid,Shopify order #2968,theo.garcia11554@example.com,#2968
ch_3Q001890,2026-09-02 17:08:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2969,camille.bernard69119@example.com,#2969
ch_3Q001891,2026-09-02 19:32:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2970,lea.lefebvre78460@example.com,#2970
ch_3Q001892,2026-09-02 22:28:00,188.40,0.00,eur,2.89,185.51,Paid,Shopify order #2971,emma.thomas71022@example.com,#2971
ch_3Q001893,2026-09-02 12:31:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2972,theo.laurent2433@example.com,#2972
ch_3Q001894,2026-09-02 12:02:00,165.60,0.00,eur,2.57,163.03,Paid,Shopify order #2973,arthur.petit30@example.com,#2973
ch_3Q001895,2026-09-02 19:15:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #2974,gabriel.petit41948@example.com,#2974
ch_3Q001896,2026-09-02 15:28:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2975,chloe.laurent87827@example.com,#2975
ch_3Q001897,2026-09-02 08:51:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2976,camille.lefebvre45@example.com,#2976
ch_3Q001898,2026-09-02 10:31:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2977,louis.robert56@example.com,#2977
ch_3Q001899,2026-09-02 14:05:00,321.60,0.00,eur,4.75,316.85,Paid,Shopify order #2978,jade.laurent22@example.com,#2978
ch_3Q001900,2026-09-02 11:29:00,288.36,0.00,eur,4.29,284.07,Paid,Shopify order #2979,manon.garcia15@example.com,#2979
ch_3Q001901,2026-09-02 15:16:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2980,lucas.simon73@example.com,#2980
ch_3Q001902,2026-09-02 22:18:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2981,louis.durand10132@example.com,#2981
ch_3Q001903,2026-09-02 22:31:00,127.44,0.00,eur,2.03,125.41,Paid,Shopify order #2982,lucas.thomas72246@example.com,#2982
ch_3Q001904,2026-09-02 11:15:00,525.60,0.00,eur,7.61,517.99,Paid,Shopify order #2983,hugo.durand24004@example.com,#2983
ch_3Q001905,2026-09-02 09:05:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #2984,ines.martin53@example.com,#2984
ch_3Q001906,2026-09-02 18:28:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2985,arthur.simon25207@example.com,#2985
ch_3Q001907,2026-09-02 17:43:00,224.40,0.00,eur,3.39,221.01,Paid,Shopify order #2986,paul.thomas16@example.com,#2986
ch_3Q001908,2026-09-02 20:58:00,624.24,0.00,eur,8.99,615.25,Paid,Shopify order #2987,hugo.garcia4810@example.com,#2987
ch_3Q001909,2026-09-03 08:06:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2988,nathan.bernard716@example.com,#2988
ch_3Q001910,2026-09-03 16:39:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2989,chloe.robert91286@example.com,#2989
ch_3Q001911,2026-09-03 18:34:00,321.60,0.00,eur,4.75,316.85,Paid,Shopify order #2990,arthur.martin45@example.com,#2990
ch_3Q001912,2026-09-03 13:25:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2991,jade.martin28206@example.com,#2991
ch_3Q001913,2026-09-03 18:46:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2992,gabriel.thomas43304@example.com,#2992
ch_3Q001914,2026-09-03 14:26:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #2993,emma.bernard9673@example.com,#2993
ch_3Q001915,2026-09-03 08:24:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #2994,gabriel.petit88597@example.com,#2994
ch_3Q001916,2026-09-03 08:50:00,189.60,0.00,eur,2.90,186.70,Paid,Shopify order #2995,jade.thomas93305@example.com,#2995
ch_3Q001917,2026-09-03 13:07:00,261.60,0.00,eur,3.91,257.69,Paid,Shopify order #2996,hugo.martin80411@example.com,#2996
ch_3Q001918,2026-09-03 15:42:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #2997,nathan.robert15091@example.com,#2997
ch_3Q001919,2026-09-03 21:42:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2998,lucas.leroy90312@example.com,#2998
ch_3Q001920,2026-09-03 13:13:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2999,manon.dubois31@example.com,#2999
ch_3Q001921,2026-09-03 15:10:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #3000,emma.laurent96285@example.com,#3000
ch_3Q001922,2026-09-03 19:36:00,165.60,0.00,eur,2.57,163.03,Paid,Shopify order #3001,louis.simon38332@example.com,#3001
ch_3Q001923,2026-09-03 20:49:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #3002,theo.simon36076@example.com,#3002
ch_3Q001924,2026-09-03 13:29:00,116.64,0.00,eur,1.88,114.76,Paid,Shopify order #3003,ines.moreau56152@example.com,#3003
ch_3Q001925,2026-09-03 21:21:00,127.44,0.00,eur,2.03,125.41,Paid,Shopify order #3004,paul.moreau15662@example.com,#3004
ch_3Q001926,2026-09-03 22:34:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #3005,theo.thomas76128@example.com,#3005
ch_3Q001927,2026-09-03 11:12:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #3006,arthur.michel86046@example.com,#3006
ch_3Q001928,2026-09-03 18:51:00,177.60,0.00,eur,2.74,174.86,Paid,Shopify order #3007,lucas.thomas10528@example.com,#3007
ch_3Q001929,2026-09-03 10:12:00,117.60,0.00,eur,1.90,115.70,Paid,Shopify order #3008,lucas.durand74988@example.com,#3008
ch_3Q001930,2026-09-03 13:50:00,320.40,0.00,eur,4.74,315.66,Paid,Shopify order #3009,louis.simon28492@example.com,#3009
ch_3Q001931,2026-09-03 20:00:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #3010,sarah.laurent7798@example.com,#3010
ch_3Q001932,2026-09-03 20:55:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #3011,louis.thomas87360@example.com,#3011
ch_3Q001933,2026-09-03 16:10:00,203.04,0.00,eur,3.09,199.95,Paid,Shopify order #3012,manon.bernard23059@example.com,#3012
ch_3Q001934,2026-09-03 16:05:00,297.60,0.00,eur,4.42,293.18,Paid,Shopify order #3013,manon.dubois41047@example.com,#3013
ch_3Q001935,2026-09-03 14:05:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #3014,lea.bernard31356@example.com,#3014
ch_3Q001936,2026-09-03 16:14:00,76.70,39.1,eur,1.32,75.38,Paid,Shopify order #3015,emma.robert56116@example.com,#3015
ch_3Q001937,2026-09-04 20:40:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #3016,lucas.robert51141@example.com,#3016
ch_3Q001938,2026-09-04 12:44:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #3017,manon.robert81732@example.com,#3017
ch_3Q001939,2026-09-04 17:03:00,453.60,0.00,eur,6.60,447.00,Paid,Shopify order #3018,emma.lefebvre71@example.com,#3018
ch_3Q001940,2026-09-04 09:19:00,331.56,0.00,eur,4.89,326.67,Paid,Shopify order #3019,lucas.dubois2725@example.com,#3019
ch_3Q001941,2026-09-04 08:58:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #3020,manon.leroy89033@example.com,#3020
ch_3Q001942,2026-09-04 22:35:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #3021,sarah.garcia58514@example.com,#3021
ch_3Q001943,2026-09-04 18:41:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #3022,manon.bernard88655@example.com,#3022
ch_3Q001944,2026-09-04 10:50:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #3023,lucas.durand37514@example.com,#3023
ch_3Q001945,2026-09-04 12:17:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #3024,nathan.leroy94673@example.com,#3024
ch_3Q001946,2026-09-04 20:34:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #3025,gabriel.garcia76583@example.com,#3025
ch_3Q001947,2026-09-04 17:25:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #3026,camille.durand91042@example.com,#3026
ch_3Q001948,2026-09-04 16:34:00,453.60,0.00,eur,6.60,447.00,Paid,Shopify order #3027,emma.lefebvre52227@example.com,#3027
ch_3Q001949,2026-09-04 16:05:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #3028,louis.dubois4060@example.com,#3028
ch_3Q001950,2026-09-04 22:01:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #3029,ines.laurent99285@example.com,#3029
ch_3Q001951,2026-09-04 09:11:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #3030,ines.lefebvre27922@example.com,#3030
ch_3Q001952,2026-09-04 10:13:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #3031,theo.moreau90481@example.com,#3031
ch_3Q001953,2026-09-04 10:06:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #3032,camille.petit87705@example.com,#3032
ch_3Q001954,2026-09-04 21:04:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #3033,lucas.petit39398@example.com,#3033
ch_3Q001955,2026-09-04 19:42:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #3034,nathan.lefebvre47621@example.com,#3034
ch_3Q001956,2026-09-04 13:49:00,453.60,0.00,eur,6.60,447.00,Paid,Shopify order #3035,lucas.lefebvre64938@example.com,#3035
ch_3Q001957,2026-09-04 22:54:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #3036,theo.petit24970@example.com,#3036
ch_3Q001958,2026-09-04 10:16:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #3037,hugo.bernard92074@example.com,#3037
ch_3Q001959,2026-09-05 21:38:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #3038,gabriel.durand84621@example.com,#3038
ch_3Q001960,2026-09-05 10:27:00,165.60,0.00,eur,2.57,163.03,Paid,Shopify order #3039,louis.martin23108@example.com,#3039
ch_3Q001961,2026-09-05 20:08:00,453.60,0.00,eur,6.60,447.00,Paid,Shopify order #3040,gabriel.martin70601@example.com,#3040
ch_3Q001962,2026-09-05 12:59:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #3041,lucas.moreau17@example.com,#3041
ch_3Q001963,2026-09-05 16:02:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #3042,manon.petit74@example.com,#3042
ch_3Q001964,2026-09-05 21:41:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #3043,sarah.michel68812@example.com,#3043
ch_3Q001965,2026-09-05 11:36:00,153.60,0.00,eur,2.40,151.20,Paid,Shopify order #3044,hugo.michel99@example.com,#3044
ch_3Q001966,2026-09-05 15:07:00,224.40,0.00,eur,3.39,221.01,Paid,Shopify order #3045,ines.leroy2237@example.com,#3045
