Name,Email,Financial Status,Created at,Currency,Subtotal,Discount Amount,Shipping,Taxes,Total,Refunded Amount,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku
#2784,hugo.leroy12916@example.com,paid,2026-08-26 12:12:00 +0200,EUR,217.00,0.00,0.00,43.40,260.40,,1,Ceinture Reversible,79.00,ACC-200
#2784,,,,,,,,,,,2,Pochette Zippee,69.00,BAG-101
#2785,theo.robert41575@example.com,paid,2026-08-26 11:08:00 +0200,EUR,260.10,28.90,0.00,52.02,312.12,,1,Montre Automatique 38mm,289.00,WTC-010
#2786,chloe.durand74212@example.com,paid,2026-08-26 11:18:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2787,louis.leroy67647@example.com,paid,2026-08-26 21:33:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2788,gabriel.leroy22740@example.com,paid,2026-08-26 08:12:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2789,paul.martin46461@example.com,paid,2026-08-26 15:50:00 +0200,EUR,98.00,0.00,0.00,19.60,117.60,,1,Bracelet Cuir Camel,59.00,BRW-002
#2789,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#2790,hugo.petit99035@example.com,paid,2026-08-26 18:29:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2791,louis.bernard67516@example.com,paid,2026-08-26 22:19:00 +0200,EUR,53.10,5.90,5.90,10.62,69.62,,1,Bracelet Cuir Camel,59.00,BRW-002
#2792,arthur.robert55@example.com,paid,2026-08-26 22:22:00 +0200,EUR,62.10,6.90,5.90,12.42,80.42,,1,Pochette Zippee,69.00,BAG-101
#2793,arthur.bernard2193@example.com,paid,2026-08-26 08:18:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2794,ines.laurent54824@example.com,paid,2026-08-26 20:02:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2795,camille.durand14838@example.com,paid,2026-08-26 13:07:00 +0200,EUR,295.20,32.80,0.00,59.04,354.24,,1,Montre Automatique 38mm,289.00,WTC-010
#2795,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#2796,lea.michel43@example.com,paid,2026-08-26 09:36:00 +0200,EUR,378.00,0.00,0.00,75.60,453.60,,2,Sac Bandouliere Cuir,189.00,BAG-100
#2797,arthur.robert44822@example.com,paid,2026-08-26 16:30:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2798,gabriel.laurent76740@example.com,paid,2026-08-27 15:23:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2799,sarah.thomas14897@example.com,paid,2026-08-27 12:07:00 +0200,EUR,53.10,5.90,5.90,10.62,69.62,,1,Bracelet Cuir Camel,59.00,BRW-002
#2800,hugo.michel82@example.com,paid,2026-08-27 13:26:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2801,paul.dubois39@example.com,paid,2026-08-27 18:25:00 +0200,EUR,378.00,0.00,0.00,75.60,453.60,,2,Sac Bandouliere Cuir,189.00,BAG-100
#2802,chloe.dubois85166@example.com,paid,2026-08-27 19:08:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2803,lucas.dubois76@example.com,paid,2026-08-27 18:51:00 +0200,EUR,115.20,12.80,0.00,23.04,138.24,,1,Bracelet Cuir Camel,59.00,BRW-002
#2803,,,,,,,,,,,1,Pochette Zippee,69.00,BAG-101
#2804,paul.petit97963@example.com,paid,2026-08-27 16:07:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2805,lucas.thomas72246@example.com,paid,2026-08-27 08:50:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2806,emma.michel96532@example.com,paid,2026-08-27 13:26:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2807,arthur.bernard9336@example.com,paid,2026-08-27 11:12:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2808,sarah.lefebvre43501@example.com,paid,2026-08-27 18:50:00 +0200,EUR,487.00,0.00,0.00,97.40,584.40,,2,Montre Quartz 34mm,149.00,WTC-011
#2808,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2809,lucas.moreau23425@example.com,paid,2026-08-27 09:05:00 +0200,EUR,205.20,22.80,0.00,41.04,246.24,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2809,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#2810,paul.thomas37@example.com,paid,2026-08-27 15:17:00 +0200,EUR,587.00,0.00,0.00,117.40,704.40,,2,Montre Quartz 34mm,149.00,WTC-011
#2810,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#2811,sarah.moreau50603@example.com,paid,2026-08-27 21:29:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2812,paul.petit28155@example.com,paid,2026-08-27 09:54:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2813,chloe.martin36668@example.com,paid,2026-08-27 15:57:00 +0200,EUR,287.00,0.00,0.00,57.40,344.40,,1,Montre Quartz 34mm,149.00,WTC-011
#2813,,,,,,,,,,,2,Pochette Zippee,69.00,BAG-101
#2814,jade.lefebvre11949@example.com,paid,2026-08-27 22:00:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2815,camille.dubois86541@example.com,paid,2026-08-27 13:33:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2816,ines.durand98778@example.com,refunded,2026-08-27 15:36:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,190.86,1,Montre Automatique 38mm,289.00,WTC-010
#2817,lucas.lefebvre42@example.com,paid,2026-08-27 18:30:00 +0200,EUR,331.20,36.80,0.00,66.24,397.44,,1,Ceinture Reversible,79.00,ACC-200
#2817,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#2818,theo.dubois29669@example.com,paid,2026-08-27 10:24:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2819,ines.thomas25483@example.com,paid,2026-08-27 13:46:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2820,lea.moreau24891@example.com,paid,2026-08-27 17:47:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2821,jade.bernard2052@example.com,paid,2026-08-27 15:09:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#2822,louis.durand98559@example.com,paid,2026-08-27 09:19:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2823,nathan.durand20526@example.com,paid,2026-08-27 17:56:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2824,lea.lefebvre71377@example.com,paid,2026-08-27 21:33:00 +0200,EUR,132.30,14.70,0.00,26.46,158.76,,2,Porte-cartes,39.00,ACC-201
#2824,,,,,,,,,,,1,Pochette Zippee,69.00,BAG-101
#2825,chloe.simon7486@example.com,paid,2026-08-27 12:57:00 +0200,EUR,88.20,9.80,0.00,17.64,105.84,,1,Porte-cartes,39.00,ACC-201
#2825,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#2826,lucas.dubois16322@example.com,paid,2026-08-28 19:23:00 +0200,EUR,600.30,66.70,0.00,120.06,720.36,,2,Sac Bandouliere Cuir,189.00,BAG-100
#2826,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#2827,paul.leroy6959@example.com,paid,2026-08-28 16:26:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2828,lea.michel25@example.com,paid,2026-08-28 19:12:00 +0200,EUR,88.20,9.80,0.00,17.64,105.84,,1,Bracelet Cuir Camel,59.00,BRW-002
#2828,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#2829,arthur.durand94@example.com,paid,2026-08-28 15:12:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2830,arthur.simon65634@example.com,paid,2026-08-28 21:12:00 +0200,EUR,258.30,28.70,0.00,51.66,309.96,,2,Bracelet Acier Noir,49.00,BRW-001
#2830,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2831,lucas.moreau17@example.com,paid,2026-08-28 19:55:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#2832,theo.simon43421@example.com,paid,2026-08-28 20:57:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2833,lea.durand22526@example.com,paid,2026-08-28 20:03:00 +0200,EUR,106.20,11.80,0.00,21.24,127.44,,2,Bracelet Cuir Camel,59.00,BRW-002
#2834,gabriel.martin95@example.com,paid,2026-08-28 16:40:00 +0200,EUR,228.00,0.00,0.00,45.60,273.60,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2834,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#2835,manon.dubois96226@example.com,paid,2026-08-28 14:29:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2836,nathan.lefebvre87799@example.com,refunded,2026-08-28 08:05:00 +0200,EUR,53.10,5.90,5.90,10.62,69.62,41.42,1,Bracelet Cuir Camel,59.00,BRW-002
#2837,emma.garcia78124@example.com,paid,2026-08-28 22:21:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2838,camille.bernard6824@example.com,paid,2026-08-28 16:17:00 +0200,EUR,657.00,0.00,0.00,131.40,788.40,,1,Ceinture Reversible,79.00,ACC-200
#2838,,,,,,,,,,,2,Montre Automatique 38mm,289.00,WTC-010
#2839,chloe.lefebvre74561@example.com,paid,2026-08-28 21:34:00 +0200,EUR,169.20,18.80,0.00,33.84,203.04,,1,Porte-cartes,39.00,ACC-201
#2839,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2840,jade.robert11929@example.com,paid,2026-08-28 13:21:00 +0200,EUR,118.00,0.00,0.00,23.60,141.60,,2,Bracelet Cuir Camel,59.00,BRW-002
#2841,gabriel.leroy26507@example.com,paid,2026-08-28 19:00:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2842,camille.laurent84926@example.com,paid,2026-08-28 16:25:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2843,lucas.dubois76@example.com,paid,2026-08-28 19:54:00 +0200,EUR,115.20,12.80,0.00,23.04,138.24,,1,Bracelet Cuir Camel,59.00,BRW-002
#2843,,,,,,,,,,,1,Pochette Zippee,69.00,BAG-101
#2844,manon.petit74@example.com,paid,2026-08-28 13:54:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2845,lucas.simon73@example.com,paid,2026-08-28 12:00:00 +0200,EUR,170.10,18.90,0.00,34.02,204.12,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2846,lea.leroy27841@example.com,paid,2026-08-28 22:27:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2847,lucas.bernard97039@example.com,paid,2026-08-28 18:37:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2848,sarah.martin99716@example.com,paid,2026-08-28 17:16:00 +0200,EUR,138.00,0.00,0.00,27.60,165.60,,2,Pochette Zippee,69.00,BAG-101
#2849,lucas.lefebvre32270@example.com,paid,2026-08-28 22:18:00 +0200,EUR,35.10,3.90,5.90,7.02,48.02,,1,Porte-cartes,39.00,ACC-201
#2850,hugo.garcia4810@example.com,paid,2026-08-28 16:01:00 +0200,EUR,108.00,0.00,0.00,21.60,129.60,,1,Pochette Zippee,69.00,BAG-101
#2850,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#2851,jade.laurent66390@example.com,paid,2026-08-28 21:30:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2852,lucas.leroy46165@example.com,paid,2026-08-29 13:41:00 +0200,EUR,128.00,0.00,0.00,25.60,153.60,,1,Ceinture Reversible,79.00,ACC-200
#2852,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#2853,sarah.robert67359@example.com,paid,2026-08-29 19:48:00 +0200,EUR,578.00,0.00,0.00,115.60,693.60,,2,Montre Automatique 38mm,289.00,WTC-010
#2854,paul.dubois21389@example.com,paid,2026-08-29 11:48:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2855,emma.garcia18@example.com,paid,2026-08-29 19:39:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#2856,camille.lefebvre30321@example.com,paid,2026-08-29 12:50:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2857,sarah.thomas14897@example.com,paid,2026-08-29 16:27:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2858,hugo.simon32061@example.com,paid,2026-08-29 14:51:00 +0200,EUR,238.00,0.00,0.00,47.60,285.60,,1,Bracelet Acier Noir,49.00,BRW-001
#2858,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2859,nathan.leroy68498@example.com,paid,2026-08-29 15:52:00 +0200,EUR,438.00,0.00,0.00,87.60,525.60,,1,Montre Automatique 38mm,289.00,WTC-010
#2859,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2860,sarah.durand99@example.com,paid,2026-08-29 14:18:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2861,paul.martin22@example.com,paid,2026-08-29 13:10:00 +0200,EUR,35.10,3.90,5.90,7.02,48.02,,1,Porte-cartes,39.00,ACC-201
#2862,theo.bernard33012@example.com,paid,2026-08-29 13:04:00 +0200,EUR,118.00,0.00,0.00,23.60,141.60,,1,Porte-cartes,39.00,ACC-201
#2862,,,,,,,,,,,1,Ceinture Reversible,79.00,ACC-200
#2863,chloe.garcia24@example.com,paid,2026-08-29 15:19:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2864,lea.leroy99158@example.com,paid,2026-08-29 17:06:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#2865,chloe.petit39@example.com,paid,2026-08-29 10:51:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2866,nathan.moreau97260@example.com,refunded,2026-08-29 10:14:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,131.54,1,Sac Bandouliere Cuir,189.00,BAG-100
#2867,arthur.garcia59072@example.com,paid,2026-08-29 15:33:00 +0200,EUR,98.00,0.00,0.00,19.60,117.60,,2,Bracelet Acier Noir,49.00,BRW-001
#2868,hugo.garcia94168@example.com,paid,2026-08-29 09:57:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2869,lea.petit41827@example.com,paid,2026-08-29 11:48:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2870,ines.leroy45@example.com,paid,2026-08-29 17:31:00 +0200,EUR,238.00,0.00,0.00,47.60,285.60,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2870,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#2871,manon.dubois96226@example.com,paid,2026-08-29 18:27:00 +0200,EUR,228.00,0.00,0.00,45.60,273.60,,1,Porte-cartes,39.00,ACC-201
#2871,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2872,arthur.bernard9336@example.com,paid,2026-08-29 09:46:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2873,lucas.simon51649@example.com,paid,2026-08-29 11:26:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2874,louis.leroy83530@example.com,paid,2026-08-29 16:21:00 +0200,EUR,78.00,0.00,5.90,15.60,99.50,,2,Porte-cartes,39.00,ACC-201
#2875,jade.petit81@example.com,paid,2026-08-29 12:43:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2876,hugo.garcia4810@example.com,paid,2026-08-30 18:27:00 +0200,EUR,228.00,0.00,0.00,45.60,273.60,,1,Ceinture Reversible,79.00,ACC-200
#2876,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2877,louis.garcia53871@example.com,paid,2026-08-30 14:35:00 +0200,EUR,337.00,0.00,0.00,67.40,404.40,,1,Porte-cartes,39.00,ACC-201
#2877,,,,,,,,,,,2,Montre Quartz 34mm,149.00,WTC-011
#2878,jade.simon87530@example.com,refunded,2026-08-30 20:09:00 +0200,EUR,218.00,0.00,0.00,43.60,261.60,161.74,1,Pochette Zippee,69.00,BAG-101
#2878,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2879,ines.martin99@example.com,paid,2026-08-30 17:58:00 +0200,EUR,268.00,0.00,0.00,53.60,321.60,,1,Ceinture Reversible,79.00,ACC-200
#2879,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2880,paul.moreau16@example.com,paid,2026-08-30 10:37:00 +0200,EUR,78.00,0.00,5.90,15.60,99.50,,2,Porte-cartes,39.00,ACC-201
#2881,theo.garcia32148@example.com,paid,2026-08-30 18:39:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2882,ines.garcia15306@example.com,paid,2026-08-30 17:58:00 +0200,EUR,187.20,20.80,0.00,37.44,224.64,,1,Montre Quartz 34mm,149.00,WTC-011
#2882,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#2883,gabriel.leroy61241@example.com,paid,2026-08-30 10:36:00 +0200,EUR,44.10,4.90,5.90,8.82,58.82,,1,Bracelet Acier Noir,49.00,BRW-001
#2884,gabriel.michel93182@example.com,paid,2026-08-30 12:00:00 +0200,EUR,198.00,0.00,0.00,39.60,237.60,,1,Montre Quartz 34mm,149.00,WTC-011
#2884,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#2885,manon.martin88197@example.com,paid,2026-08-30 08:03:00 +0200,EUR,247.00,0.00,0.00,49.40,296.40,,2,Bracelet Acier Noir,49.00,BRW-001
#2885,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2886,chloe.durand17789@example.com,paid,2026-08-30 11:35:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2887,hugo.martin28@example.com,paid,2026-08-30 11:37:00 +0200,EUR,248.00,0.00,0.00,49.60,297.60,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2887,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#2888,jade.simon3309@example.com,paid,2026-08-30 22:35:00 +0200,EUR,447.00,0.00,0.00,89.40,536.40,,2,Ceinture Reversible,79.00,ACC-200
#2888,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#2889,nathan.petit31655@example.com,paid,2026-08-30 14:40:00 +0200,EUR,108.00,0.00,0.00,21.60,129.60,,1,Bracelet Cuir Camel,59.00,BRW-002
#2889,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#2890,gabriel.moreau3599@example.com,paid,2026-08-30 20:54:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2891,arthur.robert44822@example.com,paid,2026-08-30 21:10:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2892,theo.michel61@example.com,paid,2026-08-30 17:44:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2893,manon.bernard70470@example.com,paid,2026-08-30 10:56:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2894,emma.bernard71396@example.com,paid,2026-08-30 08:33:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2895,hugo.lefebvre55@example.com,paid,2026-08-30 15:00:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2896,emma.bernard71396@example.com,paid,2026-08-30 20:07:00 +0200,EUR,35.10,3.90,5.90,7.02,48.02,,1,Porte-cartes,39.00,ACC-201
#2897,gabriel.leroy61241@example.com,paid,2026-08-31 18:32:00 +0200,EUR,134.10,14.90,0.00,26.82,160.92,,1,Montre Quartz 34mm,149.00,WTC-011
#2898,camille.martin12440@example.com,paid,2026-08-31 08:42:00 +0200,EUR,238.00,0.00,0.00,47.60,285.60,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2898,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#2899,theo.durand53818@example.com,paid,2026-08-31 08:31:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2900,lucas.martin10842@example.com,paid,2026-08-31 17:35:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2901,emma.moreau73840@example.com,paid,2026-08-31 10:03:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2902,paul.laurent48349@example.com,paid,2026-08-31 10:36:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2903,jade.thomas36075@example.com,refunded,2026-08-31 22:51:00 +0200,EUR,134.10,14.90,0.00,26.82,160.92,70.62,1,Montre Quartz 34mm,149.00,WTC-011
#2904,jade.laurent60872@example.com,paid,2026-08-31 15:02:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2905,paul.simon61329@example.com,paid,2026-08-31 22:37:00 +0200,EUR,347.00,0.00,0.00,69.40,416.40,,1,Bracelet Acier Noir,49.00,BRW-001
#2905,,,,,,,,,,,2,Montre Quartz 34mm,149.00,WTC-011
#2906,ines.thomas61788@example.com,paid,2026-08-31 11:02:00 +0200,EUR,44.10,4.90,5.90,8.82,58.82,,1,Bracelet Acier Noir,49.00,BRW-001
#2907,louis.simon22275@example.com,paid,2026-08-31 18:38:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2908,sarah.bernard68195@example.com,paid,2026-08-31 18:35:00 +0200,EUR,457.00,0.00,0.00,91.40,548.40,,1,Ceinture Reversible,79.00,ACC-200
#2908,,,,,,,,,,,2,Sac Bandouliere Cuir,189.00,BAG-100
#2909,lucas.petit32@example.com,paid,2026-08-31 18:10:00 +0200,EUR,260.10,28.90,0.00,52.02,312.12,,1,Montre Automatique 38mm,289.00,WTC-010
#2910,chloe.garcia14321@example.com,paid,2026-08-31 15:53:00 +0200,EUR,44.10,4.90,5.90,8.82,58.82,,1,Bracelet Acier Noir,49.00,BRW-001
#2911,theo.petit92918@example.com,paid,2026-08-31 13:07:00 +0200,EUR,227.00,0.00,0.00,45.40,272.40,,1,Pochette Zippee,69.00,BAG-101
#2911,,,,,,,,,,,2,Ceinture Reversible,79.00,ACC-200
#2912,emma.simon6017@example.com,paid,2026-08-31 12:18:00 +0200,EUR,268.00,0.00,0.00,53.60,321.60,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2912,,,,,,,,,,,1,Ceinture Reversible,79.00,ACC-200
#2913,sarah.garcia41708@example.com,paid,2026-08-31 14:42:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#2914,gabriel.lefebvre94183@example.com,paid,2026-08-31 13:40:00 +0200,EUR,118.00,0.00,0.00,23.60,141.60,,2,Bracelet Cuir Camel,59.00,BRW-002
#2915,chloe.lefebvre17139@example.com,paid,2026-08-31 11:06:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2916,hugo.simon74150@example.com,paid,2026-08-31 22:16:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2917,manon.garcia95828@example.com,paid,2026-08-31 19:49:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2918,camille.robert53341@example.com,paid,2026-08-31 11:36:00 +0200,EUR,228.00,0.00,0.00,45.60,273.60,,1,Ceinture Reversible,79.00,ACC-200
#2918,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2919,theo.martin7277@example.com,paid,2026-08-31 16:13:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2920,chloe.bernard56259@example.com,paid,2026-08-31 20:45:00 +0200,EUR,195.30,21.70,0.00,39.06,234.36,,1,Ceinture Reversible,79.00,ACC-200
#2920,,,,,,,,,,,2,Pochette Zippee,69.00,BAG-101
#2921,lea.garcia64320@example.com,paid,2026-08-31 21:52:00 +0200,EUR,88.20,9.80,0.00,17.64,105.84,,1,Porte-cartes,39.00,ACC-201
#2921,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#2922,arthur.robert44822@example.com,paid,2026-08-31 14:33:00 +0200,EUR,187.20,20.80,0.00,37.44,224.64,,1,Bracelet Cuir Camel,59.00,BRW-002
#2922,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2923,gabriel.robert70462@example.com,paid,2026-08-31 10:04:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2924,arthur.simon85544@example.com,paid,2026-08-31 16:40:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2925,lea.martin68@example.com,paid,2026-08-31 09:35:00 +0200,EUR,304.20,33.80,0.00,60.84,365.04,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2925,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2926,chloe.thomas31373@example.com,paid,2026-08-31 14:21:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
